IsPrivate,IsVerified,HasProfilePic,FollowingCount,FollowerCount,LikesCount,HasInstagram,HasYoutube,HasBio,HasLinkInBio,HasPosts,PostsCount,FollowToFollowerRatio,IsBot
0,0,0,0,7,0,0,0,1,0,0,0,0.0,1
0,0,1,81,0,0,0,0,1,0,0,0,0.0,1
0,0,1,103,1,0,0,0,1,0,0,0,103.0,1
0,0,1,245,16,0,0,0,0,0,0,0,15.3125,0
0,0,1,3930,461,777,0,1,1,0,1,20,8.524945770065075,1
0,0,1,50,34,407,1,0,1,0,1,8,1.4705882352941178,0
0,0,1,2888,85,1,0,0,0,0,1,1,33.976470588235294,1
0,0,1,830,26,2,0,0,0,0,1,2,31.923076923076923,1
0,0,1,2874,87,24,0,0,1,0,1,11,33.03448275862069,1
0,0,1,101,0,0,0,0,1,0,0,0,0.0,1
0,0,1,18,0,0,0,0,1,0,0,0,0.0,1
1,0,1,481,6,0,0,0,0,0,0,0,80.16666666666667,0
0,0,1,4952,241,186,0,0,0,0,1,10,20.547717842323653,0
0,0,1,655,27,0,0,0,0,0,0,0,24.25925925925926,1
0,0,1,79,151100,690700,1,0,1,0,1,20,5.228325612177E-4,0
0,0,1,116,0,0,0,0,0,0,0,0,0.0,1
1,0,1,1254,74,0,0,0,0,0,0,0,16.945945945945947,1
0,0,1,31,2,9,0,0,0,0,1,1,15.5,1
0,0,1,121,635000,21800000,1,0,1,0,1,20,1.905511811023E-4,0
0,0,1,41,0,0,0,0,0,0,0,0,0.0,1
0,0,1,235,212,894,1,0,0,0,0,0,1.1084905660377358,0
0,0,1,983,745,4314,0,0,1,0,1,20,1.3194630872483222,0
0,0,1,103,31,295,1,0,1,0,0,0,3.3225806451612905,0
0,0,1,384,10,0,0,0,0,0,0,0,38.4,1
0,0,1,1533,31000,84500,1,0,1,0,1,20,0.0494516129032258,0
0,0,1,202,535,3813,1,0,1,0,1,7,0.3775700934579439,0
0,0,1,30,2563,152,0,0,1,0,1,3,0.0117050331642606,0
0,0,1,158,1,0,0,0,1,0,0,0,158.0,1
0,0,1,411,187,98,1,0,1,0,0,0,2.197860962566845,0
0,0,1,6603,167,0,0,0,1,0,0,0,39.538922155688624,1
0,0,1,52,22700,110600,1,0,1,0,1,20,0.0022907488986784,0
0,0,1,232,3,0,0,0,0,0,0,0,77.33333333333333,1
0,0,1,373,3,0,0,0,0,0,0,0,124.33333333333331,1
0,0,1,34,0,0,0,0,1,0,0,0,0.0,1
0,1,1,142,1100000,27100000,1,1,1,0,1,20,1.290909090909E-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,1,319,564,163,0,0,1,0,1,3,0.5656028368794326,0
0,0,1,119,0,0,0,0,1,0,0,0,0.0,1
0,0,1,365,292,4431,0,0,1,0,1,3,1.25,0
0,0,1,468,26,14,0,0,1,0,0,0,18.0,0
0,0,1,99,0,0,0,0,1,0,0,0,0.0,1
0,0,1,109,1,0,0,0,1,0,0,0,109.0,1
0,0,1,129,4,0,0,0,0,0,0,0,32.25,1
0,0,0,17,3,0,0,0,1,0,0,0,5.666666666666667,0
0,0,1,54,1327,48200,0,0,1,0,1,20,0.0406932931424265,0
0,0,1,38,10,0,0,0,0,0,0,0,3.8,0
0,0,1,3,33,302,1,0,1,0,1,12,0.0909090909090909,0
0,0,1,471,6,0,0,0,0,0,0,0,78.5,1
0,0,1,86,106500,446800,1,0,1,0,1,20,8.075117370892E-4,0
0,0,1,115,71,858,0,0,1,0,1,15,1.619718309859155,0
0,0,1,93,617300,2900000,1,0,0,0,1,20,1.506560829418E-4,0
0,0,1,380,6,0,0,0,0,0,0,0,63.333333333333336,1
0,0,1,714,352,423,0,0,1,0,1,20,2.028409090909091,1
0,0,1,162,5,7,0,0,0,0,1,1,32.4,0
0,0,1,194,28000,645600,1,0,1,0,1,20,0.0069285714285714,0
0,0,1,131,12,115,0,0,1,0,1,15,10.916666666666666,1
0,0,1,214,51200,297600,0,0,1,0,1,20,0.0041796875,0
0,0,1,191,98700,379600,0,0,1,0,1,20,0.00193515704154,0
0,0,1,85,563600,15800000,1,0,0,0,1,20,1.508161816891E-4,0
0,0,1,1910,45,1,0,0,0,0,1,1,42.44444444444444,1
0,0,1,16,7,21,1,0,1,0,1,1,2.2857142857142856,0
0,0,1,2866,4814,474,0,0,1,0,1,5,0.5953469048608226,1
0,0,1,679,20,0,0,0,0,0,0,0,33.95,1
0,0,1,399,6,0,0,0,0,0,0,0,66.5,1
0,0,1,25,2,0,0,0,0,0,0,0,12.5,0
1,0,1,170,9,0,0,0,0,0,0,0,18.88888888888889,0
0,0,1,116,0,0,0,0,1,0,0,0,0.0,1
0,0,1,2368,112,2,0,0,0,0,1,1,21.142857142857142,1
0,0,1,158,1100000,14700000,1,1,1,0,1,20,1.436363636363E-4,0
0,0,1,107,0,0,0,0,1,0,0,0,0.0,1
0,0,1,424,6,0,0,0,0,0,1,3,70.66666666666667,1
1,0,1,13,8,0,0,0,0,0,0,0,1.625,0
0,0,1,355,22,168,1,1,1,0,1,20,16.136363636363637,0
0,0,1,2941,5194,29000,1,1,1,0,1,20,0.5662302656911822,0
0,1,1,108,780400,15000000,1,0,1,0,1,20,1.38390568939E-4,0
0,0,1,4406,1331,4283,1,0,1,0,1,20,3.310293012772352,0
0,0,1,150,3,0,0,0,0,0,0,0,50.0,1
0,0,1,514,8,0,0,0,0,0,0,0,64.25,1
0,0,1,485,221,8278,1,0,1,0,1,20,2.1945701357466065,0
0,0,1,0,13100,112700,1,1,1,0,1,20,0.0,0
0,0,1,342,1,0,0,0,0,0,0,0,342.0,1
0,0,1,107,736800,5600000,1,1,1,0,1,20,1.452225841476E-4,0
0,0,0,0,5,0,0,0,0,0,0,0,0.0,1
0,1,1,323,4800000,171700000,1,0,1,0,1,20,6.729166666666667E-5,0
0,0,1,156,418,553,0,0,1,0,1,1,0.3732057416267942,0
0,0,1,616,207,175,0,0,1,0,1,2,2.975845410628019,0
0,0,1,53,561,705,0,0,1,0,1,15,0.0944741532976827,1
0,0,1,7088,104,0,0,0,0,0,0,0,68.15384615384616,1
0,0,1,41,16,59,0,0,1,0,1,20,2.5625,0
0,0,1,289,14000,121200,1,1,1,0,1,20,0.0206428571428571,0
0,0,1,116,20500,52000,1,0,1,0,1,20,0.0056585365853658,0
0,0,1,63,1,0,0,0,0,0,0,0,63.0,1
0,0,1,545,63,522,0,0,1,0,1,16,8.65079365079365,0
0,0,1,4,1,0,0,0,0,0,0,0,4.0,0
0,0,1,126,628700,3800000,1,0,1,0,1,3,2.004135517735E-4,0
0,0,1,1706,79,20,0,0,1,0,1,6,21.59493670886076,0
0,0,1,1417,51,0,0,0,0,0,0,0,27.7843137254902,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,112,1,0,0,0,1,0,0,0,112.0,1
0,0,1,101,0,0,0,0,1,0,0,0,0.0,1
0,0,1,398,65,395,1,0,1,0,1,3,6.123076923076923,0
0,0,1,281,60,49,0,0,1,0,1,2,4.683333333333334,1
0,0,1,87,3,0,0,0,1,0,0,0,29.0,1
0,0,1,386,98,681,0,0,1,0,1,9,3.938775510204082,0
1,0,1,451,5,53,0,0,0,0,0,0,90.2,0
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,604,26,5,0,0,0,0,1,3,23.23076923076923,1
0,0,1,1035,41,0,0,0,0,0,0,0,25.24390243902439,1
1,0,1,21,3,0,0,0,0,0,0,0,7.0,0
0,0,1,88,348000,6500000,0,0,1,0,1,20,2.528735632183E-4,0
0,1,1,49,69800,681200,1,1,1,0,1,20,7.02005730659E-4,0
0,0,1,71,552,1294,0,0,1,0,1,3,0.1286231884057971,0
0,0,1,2313,199,5,0,0,0,0,1,1,11.623115577889449,1
0,0,1,89,0,0,0,0,1,0,0,0,0.0,1
0,0,1,121,6,0,0,0,0,0,0,0,20.166666666666668,1
0,0,1,99,0,0,0,0,1,0,0,0,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,820,194,21,0,0,0,0,1,3,4.22680412371134,1
0,0,1,1238,419,659,0,0,1,0,1,20,2.954653937947494,0
0,0,1,1918,125,20,0,0,1,0,1,1,15.344,1
0,0,1,105,246,2812,0,0,1,0,1,20,0.4268292682926829,0
0,0,1,8,532100,8400000,1,1,1,0,1,20,1.5034767900770532E-5,0
0,0,1,1289,48,0,0,0,0,0,0,0,26.854166666666668,1
0,0,1,42,3,12,0,0,1,0,1,5,14.0,0
0,0,1,73,0,0,0,0,1,0,0,0,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,485,114,436,0,0,1,0,1,20,4.254385964912281,1
0,0,1,35,11000,278700,0,0,0,0,1,20,0.0031818181818181,0
0,1,1,17,1200000,12100000,1,0,1,0,1,20,1.4166666666666666E-5,0
0,0,1,495,197,106,0,1,1,0,1,16,2.512690355329949,1
0,0,1,105,194600,5700000,1,0,1,0,1,20,5.395683453237E-4,0
0,0,1,98,0,0,0,0,1,0,0,0,0.0,1
0,0,1,798,23,4,0,0,1,0,1,3,34.69565217391305,1
0,0,1,1702,448,1708,0,0,0,0,1,14,3.799107142857143,1
0,0,1,4,7,13,0,0,0,0,1,5,0.5714285714285714,0
0,0,1,397,310,14100,0,0,1,0,1,20,1.280645161290323,0
0,0,1,22,90000,2200000,1,0,1,0,1,20,2.444444444444E-4,0
1,0,1,18,164,1349,0,0,0,0,0,0,0.1097560975609756,0
1,0,1,320,87,1668,0,0,0,0,0,0,3.67816091954023,0
0,0,1,138,0,0,0,0,1,0,0,0,0.0,1
0,0,0,0,1,0,0,0,1,0,0,0,0.0,1
0,0,1,352,4,0,0,0,0,0,0,0,88.0,1
0,0,1,2049,1077,29,0,0,1,0,1,6,1.9025069637883008,1
0,0,1,715,996700,29500000,1,1,1,0,1,20,7.1736731213E-4,0
0,0,1,0,696,339,0,0,1,0,1,2,0.0,0
0,0,1,160,9,0,0,0,1,0,0,0,17.77777777777778,1
0,0,1,107,0,0,0,0,1,0,0,0,0.0,1
0,0,1,88,68300,3200000,0,1,1,0,1,3,0.0012884333821376,0
1,0,1,120,67,3,0,0,0,0,0,0,1.791044776119403,0
1,0,1,266,140,6609,0,0,0,0,0,0,1.9,0
0,0,1,7014,5360,15300,0,1,1,0,1,20,1.3085820895522389,1
0,0,1,19,0,0,0,0,0,0,1,1,0.0,1
0,0,1,52,201100,4200000,1,0,1,0,1,20,2.585778219791E-4,0
0,0,1,67,377800,7800000,0,0,1,0,1,20,1.773425092641E-4,0
0,0,1,514,24,0,0,0,0,0,0,0,21.416666666666668,1
0,0,1,13,0,0,0,0,0,0,0,0,0.0,1
0,0,1,41,0,0,0,0,1,0,0,0,0.0,1
0,0,1,834,32,2,0,0,0,0,1,2,26.0625,1
0,0,1,564,45,77,0,0,1,0,1,4,12.533333333333331,1
0,0,1,82,19,37,0,0,0,0,1,1,4.315789473684211,0
0,0,1,138,2,5,0,0,1,0,1,2,69.0,1
0,0,1,20,70,70,0,0,1,0,1,9,0.2857142857142857,0
0,0,1,44,111,1,0,0,0,0,0,0,0.3963963963963964,0
0,0,1,83,51,206,0,0,1,0,1,4,1.6274509803921569,0
0,0,1,580,17,196,0,0,1,0,1,9,34.11764705882353,0
0,0,1,210,8,5,0,0,0,0,1,2,26.25,1
0,0,1,855,35,3,0,0,1,0,1,2,24.428571428571427,1
0,0,1,51,11,0,0,0,1,0,0,0,4.636363636363637,0
0,0,1,17,1849,55900,1,0,1,0,1,14,0.0091941590048674,0
0,0,1,282,16,0,0,0,0,0,0,0,17.625,1
0,0,0,23,3,0,0,0,0,0,0,0,7.666666666666667,0
0,0,1,198,5,0,0,0,0,0,0,0,39.6,1
0,0,1,24,196000,2100000,1,1,1,0,1,20,1.224489795918E-4,0
0,0,1,23,0,0,0,0,1,0,0,0,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
1,0,1,21,22,2,0,0,0,0,0,0,0.9545454545454546,0
0,0,1,278,1,0,0,0,0,0,0,0,278.0,1
0,0,1,51,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1536,24,0,0,0,0,0,0,0,64.0,1
0,0,1,3384,111,0,0,0,0,0,0,0,30.486486486486488,1
1,0,1,857,3,0,0,0,0,0,0,0,285.6666666666667,0
0,0,1,374,6,0,0,0,0,0,0,0,62.333333333333336,1
0,0,1,115,1,0,0,0,1,0,0,0,115.0,1
0,0,1,265,470,17300,0,0,1,0,1,3,0.5638297872340425,0
0,0,1,724,35,4,0,0,0,0,1,4,20.685714285714287,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,109,0,0,0,0,1,0,0,0,0.0,1
0,0,1,93,0,0,0,0,1,0,0,0,0.0,1
0,0,1,182,4,0,0,0,0,0,1,1,45.5,1
0,0,1,136,0,0,0,0,1,0,0,0,0.0,1
0,0,1,154,1,0,0,0,0,0,0,0,154.0,1
0,0,1,347,26,56,0,0,0,0,1,9,13.346153846153848,0
0,0,1,363,3,0,0,0,0,0,0,0,121.0,1
0,0,1,1181,228,822,0,0,1,0,1,20,5.1798245614035086,1
0,0,1,124,1,0,0,0,1,0,0,0,124.0,1
0,1,1,16,3700000,99900000,0,0,1,0,1,20,4.324324324324325E-6,0
0,0,1,1151,32,0,0,0,1,0,0,0,35.96875,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
0,0,1,0,4510,19900,1,0,1,0,1,20,0.0,0
0,0,1,1285,268,640,0,0,1,0,1,2,4.794776119402985,0
0,0,1,2684,60,0,0,0,1,0,1,15,44.73333333333333,1
1,0,1,236,78,1391,0,0,0,0,0,0,3.025641025641025,0
0,0,1,9211,326,38,0,0,1,0,1,1,28.254601226993863,1
0,0,1,132,0,0,0,0,1,0,0,0,0.0,1
0,0,1,89,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1630,296,13500,1,0,1,0,1,20,5.506756756756757,0
0,0,1,336,4,0,0,0,0,0,0,0,84.0,1
0,0,1,1005,1200000,29600000,1,1,1,0,1,20,8.375E-4,0
0,0,1,5118,1367,2500,0,0,1,0,1,20,3.743964886613021,0
0,0,1,225,193,3386,0,0,1,0,1,9,1.16580310880829,0
0,0,1,84,0,0,0,0,1,0,0,0,0.0,1
0,0,1,139,4,0,0,0,0,0,0,0,34.75,1
1,0,1,99,3,0,0,0,0,0,0,0,33.0,0
0,0,1,413,1,0,0,0,0,0,0,0,413.0,1
0,0,1,175,183,436,0,1,0,0,1,20,0.9562841530054644,0
0,0,1,517,26,0,0,0,0,0,0,0,19.884615384615383,1
1,0,1,39,0,0,0,0,0,0,0,0,0.0,0
0,0,0,136,6,0,0,0,0,0,0,0,22.666666666666668,0
0,0,0,0,10,0,0,0,0,0,0,0,0.0,1
0,0,1,378,3,0,0,0,0,0,0,0,126.0,1
0,0,1,2387,29900,468300,0,0,1,0,1,20,0.0798327759197324,0
0,0,1,7,3,0,0,0,0,0,0,0,2.333333333333333,0
1,0,1,330,9,32,0,0,0,0,0,0,36.66666666666666,0
0,1,1,9,2700000,36000000,1,0,1,0,1,20,3.3333333333333333E-6,0
0,0,1,307,2,0,0,0,0,0,0,0,153.5,1
0,0,1,656,22,0,0,0,0,0,0,0,29.818181818181817,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,163,0,0,0,0,0,0,0,0,0.0,1
0,0,1,111,1,0,0,0,0,0,0,0,111.0,1
0,0,1,154,1,0,0,0,1,0,0,0,154.0,1
0,0,1,121,0,0,0,0,1,0,0,0,0.0,1
0,0,1,15,213,1084,1,0,0,0,1,7,0.0704225352112676,0
0,0,1,213,94,38,0,1,1,0,1,1,2.265957446808511,1
0,0,1,67,146,121,0,0,1,0,1,4,0.4589041095890411,1
0,0,0,119,10,42,0,0,0,0,1,3,11.9,0
0,0,1,4570,138,108,0,1,0,0,1,17,33.11594202898551,1
1,0,1,93,13,79,0,0,0,0,0,0,7.153846153846154,0
0,0,1,682,35,6,0,0,0,0,1,3,19.485714285714284,1
0,0,1,244,2,3,0,0,0,0,1,1,122.0,1
0,0,1,730,31,0,0,0,0,0,0,0,23.548387096774192,1
0,0,1,75,0,0,0,0,1,0,0,0,0.0,1
0,0,1,90,0,0,0,0,1,0,0,0,0.0,1
0,0,1,519,8,0,0,0,1,0,0,0,64.875,1
0,0,1,1306,4037,24100,0,0,1,0,1,20,0.3235075551151845,0
0,0,1,3614,201,1615,0,0,0,0,1,20,17.980099502487562,1
0,0,1,1823,2266,10000,1,0,1,0,1,4,0.8045013239187997,0
0,0,1,166,0,0,0,0,1,0,0,0,0.0,1
0,1,1,30,1200000,19700000,1,0,1,0,1,20,2.5E-5,0
0,0,1,1264,48,0,0,0,0,0,0,0,26.33333333333333,1
0,0,1,593,16,0,0,0,0,0,1,7,37.0625,1
0,0,1,401,21700,606800,1,0,1,0,1,20,0.018479262672811,0
0,0,1,3855,152,85,0,0,0,0,1,1,25.36184210526316,1
0,0,1,404,590,1389,0,0,1,0,1,20,0.6847457627118644,0
1,0,1,226,13,0,0,0,0,0,0,0,17.384615384615383,0
0,0,1,802,268,2196,0,0,0,0,1,20,2.992537313432836,0
0,1,1,1,424100,5700000,1,1,1,0,1,20,2.357934449422306E-6,0
0,0,1,158,2,0,0,0,1,0,0,0,79.0,1
0,0,1,337,9,0,0,0,0,0,0,0,37.44444444444444,1
0,0,1,321,5,0,0,0,0,0,0,0,64.2,1
0,0,1,1466,36,0,0,0,1,0,0,0,40.72222222222222,0
0,0,1,588,25,7,0,0,0,0,1,17,23.52,1
0,0,1,348,92,0,0,0,1,0,0,0,3.782608695652174,0
0,0,1,1007,186,0,0,0,0,0,0,0,5.413978494623656,0
0,0,1,13,488,14300,1,0,1,0,1,20,0.026639344262295,0
0,0,1,252,4,0,0,0,0,0,0,0,63.0,1
0,0,1,166,861,208,0,0,1,0,1,20,0.1927990708478513,1
1,0,1,271,0,0,0,0,0,0,0,0,0.0,0
0,0,1,93,1,0,0,0,0,0,0,0,93.0,1
0,0,1,106,0,0,0,0,1,0,0,0,0.0,1
0,0,1,26,689300,4400000,0,0,1,0,1,20,3.771942550413463E-5,0
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,150,1,0,0,0,1,0,0,0,150.0,1
0,0,1,1,1,0,0,0,0,0,0,0,1.0,0
0,0,1,171,2,0,0,0,0,0,0,0,85.5,1
1,0,1,63,24,0,0,0,0,0,0,0,2.625,0
0,0,1,78,0,0,0,0,0,0,0,0,0.0,1
0,1,1,176,6800000,163500000,0,0,1,0,1,20,2.5882352941176472E-5,0
0,0,1,5268,451,1011,0,0,1,0,1,20,11.680709534368072,0
0,0,1,2526,99,53,0,0,1,0,1,3,25.51515151515152,1
0,0,1,625,70700,1300000,1,1,1,0,1,20,0.0088401697312588,0
0,0,1,94,4335,333300,1,0,1,0,1,9,0.0216839677047289,0
0,0,1,2214,35,0,0,0,1,0,1,3,63.25714285714286,1
0,0,1,3300,4230,16600,0,0,1,0,1,20,0.7801418439716312,1
1,0,1,1,2,28,0,0,0,0,0,0,0.5,0
1,0,1,23,2,0,0,0,0,0,0,0,11.5,0
0,0,1,150,2,0,0,0,1,0,0,0,75.0,1
0,0,1,486,35,0,0,0,0,0,0,0,13.885714285714286,1
0,0,1,22,3504,40200,0,0,1,0,1,20,0.0062785388127853,0
0,0,1,61,1,0,0,0,0,0,0,0,61.0,1
0,0,1,1,6804,301700,1,1,1,0,1,20,1.469723691945E-4,0
0,0,1,239,1,0,0,0,0,0,0,0,239.0,1
0,0,1,9161,264,36,0,0,0,0,1,2,34.70075757575758,0
0,0,1,3838,122,51,0,0,0,0,1,9,31.459016393442624,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
0,0,1,3515,56,0,0,0,0,0,0,0,62.767857142857146,1
0,0,1,659,503,9070,1,0,1,0,1,11,1.3101391650099403,0
0,0,1,1267,45,0,0,0,0,0,0,0,28.155555555555555,1
0,0,1,1,249200,12700000,1,0,1,0,1,20,4.012841091492777E-6,0
0,0,1,840,30,0,0,0,0,0,0,0,28.0,1
0,0,1,121,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1623,18,19,1,0,1,0,1,8,90.16666666666669,1
0,0,1,116,192100,1500000,1,1,1,0,1,20,6.038521603331E-4,0
0,0,1,2899,171,6,0,0,0,0,1,3,16.953216374269005,1
1,0,1,44,420,3952,0,0,0,0,0,0,0.1047619047619047,0
0,0,1,609,836,2995,0,0,1,0,1,20,0.7284688995215312,0
0,0,1,36,19700,31200,1,0,1,0,1,12,0.0018274111675126,0
0,0,1,415,5,0,0,0,0,0,0,0,83.0,1
1,0,1,112,17,0,0,0,0,0,0,0,6.588235294117647,0
0,0,1,75,177,75,0,0,1,0,0,0,0.423728813559322,0
0,0,1,15,32,266,0,0,1,0,1,3,0.46875,0
0,0,1,466,4,0,0,0,0,0,0,0,116.5,1
0,1,1,125,2500000,97600000,1,1,1,0,1,20,5.0E-5,0
0,0,1,60,17,2,0,0,0,0,0,0,3.5294117647058822,0
0,0,1,2445,91,4,0,0,0,0,1,1,26.86813186813187,1
0,0,1,720,27,0,0,0,0,0,0,0,26.666666666666668,1
0,0,1,343,532,2130,0,0,1,0,1,8,0.6447368421052632,0
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,574,29,3,0,0,1,0,1,4,19.79310344827586,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,5,10,29,0,0,0,0,1,3,0.5,0
0,0,1,213,28,80,0,0,0,0,1,17,7.607142857142857,1
0,0,1,334,4,0,0,0,0,0,0,0,83.5,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,166,1,0,0,0,0,0,0,0,166.0,1
0,0,1,2206,760,10200,0,0,1,0,1,20,2.902631578947368,0
0,0,1,727,16,0,0,0,0,0,0,0,45.4375,1
0,0,1,1887,334,569,0,0,1,0,1,6,5.649700598802395,0
1,0,1,27,17,0,0,0,0,0,0,0,1.588235294117647,0
0,0,1,1914,286,343,0,1,1,0,1,7,6.6923076923076925,1
0,0,1,86,211,5321,1,0,1,0,1,20,0.4075829383886256,0
0,0,1,12,113,787,0,0,1,0,1,4,0.1061946902654867,0
0,0,1,1748,889,870,0,1,1,0,1,20,1.966254218222722,0
0,0,1,108,11,0,0,0,0,0,0,0,9.818181818181818,0
0,0,1,72,42,84,0,0,1,0,1,6,1.7142857142857142,0
0,0,1,103,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1641,32,0,0,0,0,0,0,0,51.28125,1
0,0,1,2337,80,0,0,0,1,0,0,0,29.2125,1
0,0,1,218,0,0,0,0,0,0,0,0,0.0,1
0,0,1,373,13,0,0,0,0,0,1,1,28.692307692307693,1
0,0,1,45,2706,16800,1,0,1,0,1,20,0.0166297117516629,0
0,0,1,116,0,0,0,0,1,0,0,0,0.0,1
0,0,1,60,541,15100,1,0,1,0,1,20,0.11090573012939,0
0,0,1,174,4,0,0,0,0,0,0,0,43.5,1
0,0,1,84,8,8,1,0,0,0,1,1,10.5,0
0,0,1,519,29,0,0,0,0,0,0,0,17.896551724137932,1
0,0,1,221,46900,266400,1,0,1,0,1,20,0.0047121535181236,0
0,0,1,23,549900,3900000,1,0,0,0,1,20,4.182578650663757E-5,0
0,0,1,6148,295,0,0,0,0,0,0,0,20.84067796610169,1
0,0,1,46,0,0,0,0,1,0,0,0,0.0,1
0,0,1,106,12,0,0,0,0,0,0,0,8.833333333333334,0
0,0,1,275,4,0,0,0,0,0,0,0,68.75,1
0,0,1,85,1054,13500,1,1,1,0,1,20,0.0806451612903225,0
0,0,1,1294,85,0,0,0,0,0,0,0,15.223529411764703,0
0,0,1,3490,687,5324,0,0,0,0,1,20,5.080058224163028,1
0,0,1,422,334,860,0,0,1,0,1,20,1.2634730538922156,1
0,0,1,64,52,14,0,0,0,0,0,0,1.2307692307692308,0
0,0,1,276,18,0,1,0,1,0,0,0,15.333333333333334,0
0,0,1,111,1,0,0,0,1,0,0,0,111.0,1
0,0,1,35,26900,2800000,0,0,1,0,1,20,0.0013011152416356,0
0,0,1,357,6,0,0,0,0,0,0,0,59.5,1
0,0,1,658,40,120,0,0,0,0,1,10,16.45,0
0,0,1,1318,68,0,0,0,0,0,0,0,19.38235294117647,1
0,0,1,84,2003,127400,1,0,1,0,1,20,0.0419370943584623,0
0,0,1,198,10,0,0,0,0,0,0,0,19.8,1
0,0,1,22,1400000,14200000,0,0,1,0,1,20,1.5714285714285715E-5,0
0,0,1,41,110,808,0,0,0,0,1,20,0.3727272727272727,0
0,0,1,383,3,0,0,0,0,0,0,0,127.66666666666669,1
0,0,1,122,0,0,0,0,1,0,0,0,0.0,1
0,0,1,412,21,4,0,0,0,0,1,1,19.61904761904762,1
0,1,1,41,1400000,24200000,1,1,1,0,1,12,2.9285714285714284E-5,0
0,0,1,172,3452,130600,1,0,1,0,1,12,0.0498261877172653,0
0,0,1,552,12,78,0,0,1,0,1,2,46.0,1
0,0,1,30,22500,729300,0,0,1,0,1,9,0.0013333333333333,0
0,0,1,43,0,0,0,0,1,0,0,0,0.0,1
0,0,1,290,116000,2400000,0,0,0,0,1,20,0.0025,0
0,0,1,428,7,0,0,0,0,0,0,0,61.142857142857146,1
0,0,1,1281,39,0,0,0,0,0,0,0,32.84615384615385,1
0,0,1,422,473,90,0,0,1,0,1,20,0.8921775898520085,0
0,0,1,115,4310,68800,0,0,0,0,1,12,0.0266821345707656,0
0,0,1,23,6,0,0,0,0,0,0,0,3.8333333333333335,0
0,0,1,118,0,0,0,0,1,0,0,0,0.0,1
1,0,0,141,1,0,0,0,0,0,0,0,141.0,0
0,0,1,555,13,104,0,0,0,0,1,7,42.69230769230769,1
0,0,1,179,6,0,0,0,0,0,0,0,29.83333333333333,1
0,0,1,4682,166,53,0,1,0,0,1,14,28.204819277108435,1
0,0,1,353,6,0,0,0,0,0,0,0,58.833333333333336,1
0,0,1,138,12,89,0,0,0,0,1,17,11.5,1
0,0,1,100,0,0,0,0,1,0,0,0,0.0,1
0,0,0,0,4,0,0,0,0,0,0,0,0.0,1
0,0,1,98,26,284,0,0,1,0,1,10,3.769230769230769,0
0,0,1,102,504,70000,0,0,1,0,1,13,0.2023809523809523,0
0,0,1,645,491,2484,1,1,1,0,1,20,1.3136456211812628,0
0,0,1,35,0,0,0,0,1,0,0,0,0.0,1
0,0,1,171,40,18,0,0,1,0,1,3,4.275,0
0,0,1,874,47,0,0,0,0,0,0,0,18.595744680851062,1
0,0,1,117,0,0,0,0,1,0,0,0,0.0,1
0,0,1,121,1,0,0,0,1,0,0,0,121.0,1
0,0,1,916,38,5,0,0,0,0,1,5,24.105263157894736,1
0,0,1,123,1,0,0,0,1,0,0,0,123.0,1
0,0,1,4123,83,57,0,0,1,0,1,3,49.67469879518072,1
0,0,1,2,95,433,0,0,0,0,1,16,0.0210526315789473,0
0,0,1,1599,40,13,0,0,1,0,1,4,39.975,1
0,0,1,278,29,19,0,0,0,0,1,1,9.586206896551724,0
0,0,1,74,6,32,0,0,0,0,1,20,12.333333333333334,0
0,0,1,115,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1806,1797,13200,0,0,0,0,1,20,1.005008347245409,0
0,0,1,216,162,508,0,0,1,0,1,13,1.3333333333333333,1
0,0,1,79,0,0,0,0,1,0,0,0,0.0,1
1,0,1,131,2,0,0,0,0,0,0,0,65.5,0
0,0,1,328,5,0,0,0,0,0,0,0,65.6,1
0,0,1,79,0,0,0,0,1,0,0,0,0.0,1
0,0,1,415,823,11000,0,0,1,0,1,20,0.5042527339003645,0
0,0,1,370,24,0,0,0,0,0,0,0,15.416666666666666,0
0,0,1,3021,501,638,0,0,1,0,1,12,6.029940119760479,1
0,0,1,2166,53,6,0,0,1,0,1,10,40.86792452830189,1
